instructor,avg_gpa
"JUN, S.",3.615
"ZHANG, J.",3.895
"CHAN, A.",3.8533333333333335
"DELGADILLO, E.",3.9625000000000004
"BRAUN, B.",4.0
"LIEBERSOHN, C.",3.36
"VELAYUDHAN, T.",3.1799999999999997
"BA, B.",3.98
"FAY, L.",3.66
"CARLO, G.",3.19
"WICKRAMASINGHE, H.",3.54
"KUNIGAMI, A.",3.6183333333333327
"SINON, M.",3.58
"JOHNSON, J.",3.8
"BURT, M.",3.263333333333333
"COTA, E.",3.495
"MARTONOSI, S.",3.02
"BERGEMANN, P.",3.6733333333333333
"VOLOSHINA, A.",3.24
"THOMAS, J.",2.8600000000000003
"VELEZ CUERVO, C.",3.44
"WILLIAMS, C.",3.43
"MCCALL, A.",3.81
"RITCHIE, K.",3.39
"SMITH, N.",3.17
"LAURON, M.",3.48
"OSBORN, B.",3.6166666666666667
"SCHRADER, B.",3.0250000000000004
"TELLES, E.",2.85
"MUELLER, J.",3.4339999999999997
"ZUNIGA, M.",3.75
"FERMIN, J.",3.39
"WATKINS, C.",4.0
"GALL, C.",4.0
"BITNER, K.",3.7733333333333334
"TAMBINI, A.",3.59
"LANE, T.",3.15
"CHRASTIL, E.",3.7550000000000003
"LAVANYA, R.",3.15
"GELLER SHALEV, A.",3.5
"REAGAN, A.",3.4699999999999998
"PRICE, Z.",3.4025
"AOUAD, M.",3.1799999999999997
HERNANDEZ-CALDERON.,3.89
"ROSEN, A.",3.4642857142857144
"JEAN-LOUIS, F.",2.86
"PASCOE, S.",3.21
"PIPER HAZELRIG, A.",3.91
"SCULLY-BLAKER, R.",3.783333333333333
"MESKHIDZE, E.",3.2119999999999997
"KOSLOW, A.",3.0383333333333336
"FREDERIKSEN, A.",3.72
"CHENG, A.",3.45
"COLCLOUGH, T.",3.676666666666667
"KE, J.",3.86
"JOSEPH, J.",3.21
"GONZALES, C.",3.72
"REYES, M.",3.955
"GUNDEVIA, R.",2.49
"BOUNDS, D.",3.978
"SALLUM, S.",3.425
"ODGERS, C.",3.615
"CORONA, K.",3.74
"SENGUPTA, P.",3.41
"PAPPAS, L.",3.34
"AHMMAD, Z.",3.295
"ZOELLER, C.",3.16
"MARK, E.",3.69
"WENGER, S.",3.71
CUPPET-MICHELSEN.,4.0
"FUGFUGOSH-MUNOZ, S.",3.87
"LI, Q.",3.86
"LALLAI, V.",3.505
"MILINKEVICIUTE, G.",3.79
"MORALES CRUZ, A.",3.92
"NGUYEN, T.",3.8
"BRU, J.",3.8066666666666666
"HU, Q.",2.86
VEERASUBRAMANIAN.,3.13
"VILLORIA, J.",2.48
"THAMMAVONGSY, Z.",2.9316666666666666
"MILLS, R.",3.1154545454545453
"BEHBOUD, N.",1.71
"CHENG, Y.",3.755
"COON, J.",3.8324999999999996
"KIRCHER, J.",3.38
"CHEN, P.",3.455
"WAZ, S.",3.28
"OBODIAC, E.",3.1971428571428575
"GRASSO, J.",3.25
"KIDD, T.",3.59
"DUKES, A.",3.815
"HE, Z.",3.25
"CHENG, G.",2.88
"GOTTESMAN, Z.",3.67
"CHO, M.",3.98
"LUK, H.",2.92
"LADD, D.",3.04
"VO, P.",3.84
"YOLMO, N.",3.85
"EVCI, U.",3.2649999999999997
"RENICK, J.",3.57
"EDLUND LAO, J.",3.47
"SLATTERY, J.",3.86
"CHING, K.",3.56
"SPIVEY, B.",3.74
"GORDON, BETTENCOURT.",3.79
"WOLF, C.",3.82
"KLOTZMAN, V.",3.99
"GARDNER, R.",3.53
"GONZALEZ, J.",3.3666666666666667
"AGUAS, M.",2.99
"PETTIETTE, M.",3.63
"TANG, S.",2.41
"SIMONSON, D.",2.1
"KNIGHT, H.",2.97
"POWELL, M.",2.5149999999999997
"YAN, D.",3.8
"GOSS, B.",3.625
"DOULAS, L.",2.95
"DOLIN, A.",3.28
"PIEDRAHITA, RIVERA.",3.22
"MERCADO, F.",3.91
"FITZGERALD, B.",3.69
"HYDER, M.",3.57
"KELLY, J.",3.56
"KAN, E.",3.26
"TORRES, I.",3.6424999999999996
"TANG, I.",3.87
"TAYLOR, T.",3.3499999999999996
"KEY, M.",3.5949999999999998
"DUONG, H.",3.89
"CHA, B.",3.35
"ZAVITA, K.",3.65
"OSUTEI, N.",3.83
"FORTHUN, B.",3.62
"MALAE, K.",3.53
"WINER, C.",3.89
"MEJIA, S.",3.82
"REDMAN, J.",3.37
"FARSHCHI, E.",3.06
"MARIN, E.",3.31
"DAVOUDPOUR, S.",3.19
"LIAN, L.",3.61
"GARCIA PERALES, R.",3.91
"HUERTA ALARDIN, M.",3.61
"WONG-TOI, E.",2.9
"MAHAFFEY, N.",3.98
"MAZZACANE, L.",2.95
"WOLFF, B.",3.75
"MAHMOODI, SHAHREBAB.",3.6399999999999997
"IQBAL, S.",3.355
"FRANCOLINO, J.",3.2600000000000002
"LA SPADA, A.",4.0
"CONNOR, K.",3.05
"SYMONS, C.",3.725
"KRUGGEL, F.",3.07
"SMITH, Q.",2.75
"ARDONA, H.",3.18
"HARTSHORN, T.",3.52
"ITURRIAGA, N.",3.6399999999999997
"VALDIVIA, ORDORICA.",2.97
"CARTAGENA, A.",3.85
"FANG, J.",3.86
"FIREHEART, S.",3.26
"CARRILLO, C.",3.06
"MILLER, S.",4.0
"DIAZ AVENDANO, M.",3.124
"ARUM, R.",3.82
"GOLDENBERG, B.",3.6028571428571428
"MCDEVITT, C.",3.33
"KAMIL, M.",3.665
"CRANO, R.",3.5975
"IBER, L.",3.532
"SALMON, A.",3.643333333333333
"CULLEN, A.",3.79
"MUDIWA, R.",3.4033333333333338
"GHANBARPOUR, C.",3.33
"REZAKHANI, K.",3.23
"RUBIO, J.",2.87
"BREWSTER, K.",3.63
"NGUYEN, D.",3.29
"LIN, P.",3.075
"WOOLWORTH, T.",3.7
"CHEONG, G.",3.086
"MILES, C.",3.4466666666666668
"CARTER, P.",2.705
"HUYNH, J.",3.17
"BURKE, S.",3.8
"SEVRIOUKOVA, I.",3.49
"KOHNE, L.",3.61
"TURNBULL, T.",3.694
"BURSTEIN, A.",3.38
"WILLIAMS, D.",3.8
"RIIS PETROU, J.",3.28
"KUHLMAN, K.",3.7
"GUNEY SCURICH, S.",3.2920000000000003
"CHENG, T.",3.59
"CHAVEZ, C.",3.98
"GIBSON, S.",3.49
"NGUYEN, L.",3.4033333333333338
"BENSE, B.",3.64
"NWABUNNIA, E.",3.473333333333334
"KING, L.",3.1425
"GRIMES, L.",3.64
"SCHUBERT, K.",3.533333333333333
"LOPEZ, A.",3.4599999999999995
"WOOD, R.",2.8825000000000003
"DEARBORN, E.",3.543333333333333
"CAMPO BOWEN, K.",3.6
"WREN, C.",3.5766666666666667
"MATHUR, D.",3.24
"FOWLER, M.",3.5933333333333333
"MARIANI, L.",3.3866666666666667
"VERNON, A.",3.415
"COMER, J.",3.536666666666667
"BARBERA, S.",3.0
"CRAIG, C.",3.1
"MOON, V.",3.5300000000000002
"CHERIAN, R.",3.5866666666666664
"CLIPP, S.",3.77
"HOFFER, R.",3.503333333333334
"ZIFF, J.",2.97
"DAMRONGPIWAT, P.",3.6099999999999994
"LEOPOLD, J.",3.7100000000000004
"YOUN, M.",3.93
"LOWMAN, C.",3.8975
"WOJAS, M.",3.95
"AUNGIER, K.",4.0
"GARRETT, T.",3.76
"OAKLEY, M.",3.99
"LAPIN DARDASHTI, A.",3.4450000000000003
"GONEN, S.",3.545
"SHARMA, A.",3.62
"TAKAHASHI, G.",3.72
"NI, F.",3.82
"JIAO, S.",3.37
"DUONG, T.",3.73
"TRUONG, D.",3.25
"LABACHYAN, K.",3.69
"ADAMS, E.",3.65
"PACHOW, C.",3.46
"TSAO, A.",3.17
"KUMAR, A.",3.34
"MILNER, T.",3.25
"ORTIZ DE ORA, ORTIZ.",3.5450000000000004
"GAYTAN, J.",3.45
"MORSHEDIFARD, A.",2.38
"GAMBER, J.",3.755
"IMANI, M.",3.29
"VAZIRANI, V.",3.0
"SPIGHT, D.",4.0
"ZIMMERMAN, G.",3.776666666666667
"BALDWIN, J.",3.6
"LI, W.",3.57
"ZERECERO ANTON, M.",2.47
"SHEN, Y.",3.66
"GUTIERREZ, VELAZCO.",3.27
"ELIZONDO, L.",3.96
"BHATTACHARYA, M.",3.41
"LEVINE, M.",3.53
"DERDERIAN, D.",3.62
"BANG, J.",3.42
"HARRIS, C.",2.348
"PROSPER, M.",3.53
"PETRY, P.",3.8200000000000003
"MAYER, C.",2.95
"HERRMANN, D.",3.2199999999999998
"FARRELL, M.",3.33
"ANSARI, F.",3.82
"YAN, L.",2.12
"FOX, A.",2.35
"CHEUNG, M.",2.26
"FLOREA, A.",3.0949999999999998
"SHI, X.",3.276666666666667
"HARRISON-LANE, G.",3.14
"RICHTER, M.",3.35
"ELIAS, D.",3.97
"ALBRECHT, L.",3.315
"GAO, E.",2.8499999999999996
"BAHREHBAKHSH, A.",3.035
"CARVOUNAS, D.",2.72
"RAMOS, I.",3.87
"FAN, W.",3.26
"JONES, N.",3.16
"CAVALLARO, J.",3.18
"LIN, T.",2.435
"QIAN, T.",3.21
"ROY, A.",3.89
"CHU, P.",3.46
"HOENICKE, S.",3.68
"GOLDMAN, M.",3.4940000000000007
"WEINBERG, D.",3.684
"ATAMDEDE, A.",3.434
[REDACTED],3.3832500000000003
"RIVAS, S.",4.0
"KIM, A.",3.98
"BOWMAN, B.",3.77
"HALBROOK, C.",3.53
"SCHWANER, M.",3.7391666666666663
"LUR, G.",3.0
"XIANG, L.",3.76
"STAMENKOVIC, V.",3.52
"TUN TUN, H.",3.4725
"LO-OH, J.",3.6133333333333333
"BERG, A.",3.74
"PANAGEAS, I.",2.76
"DAVAGIAN, K.",3.62
"SULA, K.",4.0
"CALLE, A.",3.17
"MAGNUSDOTTIR, G.",2.91
"TSAI, N.",3.84
"EDLUND, J.",3.56
"HUANG, S.",3.24
"AL JUFOUT, S.",3.475
"SHAPERO, N.",3.885
"PAYTON, P.",3.63
"OH, J.",3.64
"STRATHMAN, N.",3.38
"DELGADILLO, J.",3.15
"BAILEY, J.",3.25
"GROHOWSKI, M.",3.27
"DO, T.",3.92
"ROSSI, B.",3.23
"TSIOLA, A.",3.31
"VIRGEN, R.",3.79
"WEBER, L.",3.48
"CAMPO, M.",3.71
"BOEDIHARDJO, M.",2.9749999999999996
"JOHNSON, P.",3.32
"SWAMINATHAN, R.",3.07
"HERNANDEZ, M.",3.75
"SCHIFFMAN, J.",3.48
"DIETZE, P.",3.5
"PAYAN, D.",3.58
"MILAM, J.",3.44
"KUMAR, M.",3.62
"NAWAB, F.",3.79
"UNKNOWN, INSTRUCTOR",3.328643410852713
"DIAZ ALONSO, J.",3.62
"HENRY, A.",3.04
"HASSELBRINK, C.",3.3924999999999996
"HOENICKE FLORES, S.",3.46
"JACKSON-GREEN, B.",3.77
"TSENG, W.",3.955
"KIAN KAUFMAN, S.",3.59
"MENDEZ, E.",3.19
"SU, W.",3.68
"MING, G.",3.45
"ZHU, T.",3.29
"CAIN, D.",3.46
"REMIGIO, R.",3.55
"RODRIGUEZ, V.",3.4
"VASQUEZ, J.",3.04
