course_name,avg_gpa
UPPP 113,3.3266666666666667
UPPP 131,3.4875
UPPP 139,3.4600000000000004
UPPP 142,3.51
UPPP 146,3.3433333333333337
UPPP 152,3.59
UPPP 153,3.49
UPPP 178,3.1725
AFAM 159,3.203333333333333
ANTHRO 45A,3.4633333333333334
ANTHRO 134B,3.635
ANTHRO 138,3.69
ANTHRO 148,3.86
ARMN 1C,3.9400000000000004
ART 132B,3.9633333333333334
ART 170,3.66
ART 190B,3.8925
BIO SCI N174,3.215
CHC/LAT 121,3.13
CRM/LAW C182,2.93
DANCE 160,3.88
DRAMA 121,3.19
EARTHSS 40C,3.17
EARTHSS 171,3.2
EARTHSS 177W,3.3725
E ASIAN 192W,3.16
ECON 146A,3.12
EDUC 52,3.0200000000000005
EDUC 142,3.31
EDUC 144,3.316666666666667
EECS 195,3.6277777777777778
ENGLISH 11C,3.54
FRENCH 180,3.5
GEN&SEX 197,3.643333333333333
IN4MATX H81,3.91
IN4MATX 139W,3.376666666666667
IN4MATX H198,3.75
I&C SCI 7,3.7000000000000006
INTL ST 12,2.9614285714285713
INTL ST 16,3.7016666666666667
INTL ST 115,3.72
LINGUIS 109,3.74
LINGUIS 115,3.21
LINGUIS 119,3.18
LINGUIS 181C,4.0
MATH 110B,3.5683333333333334
ENGRMAE 183,3.9800000000000004
ENGRMAE 184,3.5833333333333335
MUSIC 46,3.536
MUSIC 47,3.7325
PHRMSCI 179,3.85
PHILOS 115,3.05
PHILOS 165,3.2566666666666664
PHYSICS 125B,3.563333333333334
POL SCI 11A,3.6133333333333333
POL SCI 44B,3.0500000000000003
PSY BEH 187S,2.89
PUBHLTH 135,3.4488888888888893
PUBHLTH 161,3.58
SOC SCI 16,3.755
SOC SCI 103A,3.0949999999999998
SOC SCI 193CW,3.5574999999999997
STATS 170B,3.615
UPPP 5,3.5316666666666667
UPPP H30F,3.8733333333333335
UPPP 103,3.23
UPPP 107,3.6225
UPPP 112,3.106666666666667
UPPP 115,3.75
UPPP 132,3.72
UPPP 133,3.606666666666667
UPPP 155,3.7266666666666666
UPPP 170,3.0085714285714285
SOCECOL 183A,3.496666666666666
ANTHRO 100A,3.7266666666666666
ART HIS 42E,2.88
ART HIS 156,3.05
ART HIS 165A,3.08
ARTS H81,4.0
BIO SCI H97,3.293333333333333
BIO SCI N129,3.59
BIO SCI E134,3.3049999999999997
BIO SCI 193A,3.85
CBE 40A,2.5500000000000003
CBE 100,3.0533333333333332
CBE 105,3.1683333333333334
CBE 120A,2.7733333333333334
CBE 145,3.08
CBE 176,2.766666666666667
CBE 187,3.75
CBE 195,3.3600000000000003
ENGRMSE 141,3.2
ENGRMSE 158,3.1
ENGRMSE 165,3.05
CHEM 197,3.665
CHC/LAT 198,3.9
PSYCH 119,3.4013333333333335
PSYCH 198,4.0
COMPSCI 147,3.8625000000000003
CRM/LAW C186,3.656
UNI STU H80,3.7
DRAMA 126,3.71
EAS 55,3.5981818181818186
EAS 110,3.268571428571429
EAS 130,3.301666666666667
EAS 140,3.2800000000000002
EAS 155,3.2939999999999996
EAS 160,3.332
EAS 190,3.44
EDUC 156,4.0
EDUC 174,3.36
GEN&SEX 110D,3.503333333333334
GERMAN 170,3.34
HISTORY 147,3.7
IN4MATX 164,3.822222222222222
INTL ST 15,3.5799999999999996
INTL ST 102B,3.55
INTL ST 103A,3.86
INTL ST 104BW,3.5833333333333335
LSCI 1,3.2099999999999995
LSCI 2,3.394285714285715
LSCI 3,3.3145454545454545
LSCI 10,3.1666666666666665
LSCI 51,3.783333333333333
LSCI 159,3.74
LSCI 164A,3.08
LSCI 176,3.81
LSCI 195A,3.9933333333333336
LIT JRN 198,4.0
MGMT 153,3.5716666666666668
MUSIC 183B,3.7
POL SCI 131F,2.925
POL SCI 169,3.07
PSCI 9,3.2776190476190474
PSCI 11A,3.4092307692307697
PSCI 11B,3.3488888888888884
PSCI 11C,3.1024999999999996
PSCI 101D,3.3299999999999996
PSCI 102C,3.458181818181818
PSCI 103H,3.473076923076923
PSCI 104S,3.3681818181818186
PSCI 111D,3.2600000000000002
PSCI 127D,3.34
PSCI 137H,3.305
PSCI 139H,3.5233333333333334
PSCI 141H,2.88
PSCI 153C,3.4259999999999997
PSCI 161C,3.153333333333333
PSCI 164C,3.28
PSCI 170S,2.9
PSCI 173S,3.436666666666666
PSCI 183S,3.71875
PSCI 192T,3.625
PSCI 193B,3.35
PSCI 196,3.97
SOC SCI 15,3.4599999999999995
SOCIOL 157AW,3.7
SPANISH 3,3.66
SPANISH 61,3.7249999999999996
UPPP 8,3.6410000000000005
UPPP 104,3.0866666666666664
UPPP 110,3.08
UPPP 129,3.2800000000000002
ART HIS 155B,2.983333333333333
ARTS 199,4.0
BIO SCI N170,3.938
BIO SCI 193B,3.8266666666666667
BME 3,3.8280000000000003
BME 114,3.565
CBE 40B,2.9066666666666667
CBE 110,2.73
CBE 120B,2.7699999999999996
CBE 150A,3.5
ENGRMSE 65A,3.12
ENGRMSE 155,3.736666666666667
ENGRMSE 160,3.09
ENGRMSE 175,2.92
ENGRMSE 190,3.53
ENGRMSE 195,3.47
CRM/LAW C124,3.13
CRM/LAW C135,3.69
EARTHSS 199,4.0
EAS 15C,3.23
EAS 15J,3.356666666666667
EAS 116,3.564
EAS 126,3.546666666666667
EAS 150,3.3818181818181823
EAS 170,3.1399999999999997
EDUC 146,3.774285714285714
ENGLISH H81,3.75
FLM&MDA 118A,3.5033333333333334
FRENCH 1ABSP,3.56
GEN&SEX 157,3.48
HISTORY 182,3.62
INTL ST 106A,3.276666666666667
INTL ST 150,3.42
LSCI 20,2.9914285714285715
LSCI 43,3.4800000000000004
LSCI 68,3.6533333333333338
LSCI 99,3.92
LSCI 155,3.4933333333333336
LSCI 175,3.06
LSCI 195B,3.973333333333333
LPS H123,3.93
PHILOS 40,3.415
PHILOS 117,3.5250000000000004
PHYSICS 136,3.4066666666666667
PSCI 100,3.554
PSCI 112D,3.06
PSCI 154C,3.12
PSCI 160C,3.774
PSCI 163C,3.61
PSCI 178S,2.96
PSCI 185S,3.4766666666666666
PSCI 192B,3.5533333333333332
PSCI 192Q,3.36
PSCI 192V,3.5225
PSCI 193F,3.6233333333333335
PSCI 193G,3.15
PUBHLTH 7B,3.4516666666666667
PUBHLTH 115,3.98
PUBHLTH 190,3.84
SOCIOL 119,3.91
SOCIOL 139,3.53
SPANISH 60S,3.72
STATS 170A,3.6299999999999994
UPPP 109,3.5533333333333332
ANTHRO 100B,3.8449999999999998
ANTHRO 134N,3.79
ART 8,3.9633333333333334
ART HIS 55,3.8000000000000003
ARTS 75,3.955
BIO SCI 17,3.807142857142857
BIO SCI 193C,3.9166666666666665
BIO SCI D190,3.6533333333333338
BIO SCI N121,3.8166666666666664
BIO SCI N123L,3.5375
BME 142,3.84
CBE 40C,2.83
CBE 120C,2.3833333333333333
CBE 130,3.19
CBE 150B,3.5400000000000005
CBE 161,2.8499999999999996
CBE 163,3.8166666666666664
CBE 181,3.375
ENGRMSE 65B,3.37
ENGRMSE 154,2.85
ENGRMSE 155L,3.71
ENGRMSE 164,3.69
ENGRMSE 169,3.38
ENGRMSE 189C,3.79
CHC/LAT 148,3.3666666666666667
PSYCH 89,3.606666666666666
COMPSCI 103,3.415
UNI STU 110,3.9266666666666663
EAS 120,3.513333333333333
EAS 123,3.2066666666666666
EAS 192W,3.57
EECS 120,3.23
FRENCH 1BCSP,3.725
FRENCH 63,4.0
GEN&SEX 100D,3.31
HISTORY 131A,3.61
HISTORY 146H,3.11
HISTORY 171G,3.3200000000000003
INTL ST 102A,3.97
LSCI 107M,3.5
LSCI 119,3.245
LSCI 121,3.78
LSCI 165B,3.31
LSCI 189,3.82
LSCI 195C,3.983333333333334
MGMT 157,3.89
MUSIC 153,3.39
PHRMSCI 155,3.8266666666666667
PHRMSCI H80,4.0
PHILOS 21,3.67
PHILOS 163,3.3733333333333335
POL SCI 147E,3.643333333333333
PSCI 110D,2.898
PSCI 136H,3.4
PSCI 142H,3.1
PSCI 150C,3.5125
PSCI 174S,3.3866666666666667
PSCI 179S,2.9933333333333336
PSCI 184S,3.8449999999999998
PSCI 187S,3.5
PSCI 193C,3.58
PUBHLTH 138,3.27
SOCECOL 186CW,3.425
SOCIOL 167A,3.504
CHC/LAT 120,3.3150000000000004
CHINESE S1AB,3.75
CHINESE S1BC,3.75
EAS 40,3.5683333333333334
INTL ST 177J,2.76
ITALIAN 50,3.7249999999999996
PSCI 118D,3.625
UPPP 130,3.65
AFAM 144,4.0
ASIANAM 116,3.56
BIO SCI 191A,3.79
BME 132,3.965
CBE 140A,3.355
CBE 160,3.185
CHC/LAT 150A,3.43
COM LIT 101W,3.67
CRM/LAW C168,3.8666666666666667
CRM/LAW H80,3.915
DRAMA 110W,3.46
DRAMA 180W,3.79
EDUC 140,3.7225
EDUC 143,3.83
EURO ST 9,3.245
EURO ST 13,3.82
FLM&MDA H80,3.855
HUMAN B1A,3.485
I&C SCI 80,3.555
INTL ST 104A,3.8449999999999998
INTL ST 106B,3.87
INTL ST 148W,3.915
LSCI 145A,3.275
LSCI 182V,3.4450000000000003
MSE 151,3.335
MSE 158,2.98
MSE 164,3.24
MSE 164L,3.143333333333333
MATH 134A,2.8672727272727276
MATH 134C,3.5275
MATH 195W,3.2487500000000002
PHILOS 114,3.74
PHYSICS 150,2.8333333333333335
POL SCI 121HW,3.795
PSCI 166S,3.69
SPANISH 60E,3.8
ANTHRO 48,3.47
ANTHRO 125B,3.68
ANTHRO 125U,2.37
ANTHRO 147,3.01
BIO SCI 191B,3.82
BIO SCI E119,3.2649999999999997
BIO SCI E147,3.3
BIO SCI N122,3.2199999999999998
CHEM 100,3.375
CHC/LAT 123,3.36
ENGRCEE 125,3.3200000000000003
COMPSCI 166,3.66
CRM/LAW C166,3.18
CRM/LAW C179,3.62
DRAMA 150,3.9050000000000002
EARTHSS 133,3.74
EAS 15K,3.4699999999999998
EDUC 154,3.19
ENGLISH H80,3.56
FLM&MDA 150,3.57
FRENCH 102A,3.54
GEN&SEX 182,3.93
ITALIAN 1ABSP,3.635
LSCI 169,3.4520000000000004
MGMT 176,3.085
MSE 60,3.205
MSE 141,3.41
MSE 155,3.715
MSE 155L,3.5066666666666664
MSE 165B,3.455
MSE 173,3.54
MSE 175,3.11
MSE 195,3.6266666666666665
MATH 134B,3.4899999999999998
POL SCI 125CW,2.85
POL SCI 136E,3.5
PSCI 192U,3.65
PUBHLTH 177,3.205
SOCECOL 118,3.625
SOC SCI 134W,3.1933333333333334
SOC SCI 168B,2.73
SPANISH 122,3.5
UPPP 117,3.75
UPPP 120,3.7849999999999997
UPPP 167,3.745
ANTHRO 125,3.35
ART HIS 181,2.8
BIO SCI D139,3.465
BIO SCI E187,3.69
BIO SCI N127,3.15
CHEM M2C,3.54
ENGRCEE 40,2.88
COGS 14P,3.745
COMPSCI 118,3.54
COMPSCI 122D,3.45
COMPSCI 180B,3.95
EARTHSS 156,3.875
ECON 134B,3.365
ECON 169,3.11
EDUC 120A,3.6825
EDUC 159,4.0
ENGLISH 160,3.66
EURO ST 101B,3.4050000000000002
FRENCH 102D,3.9050000000000002
HISTORY 151C,3.02
ITALIAN 1BCSP,3.6799999999999997
LSCI 141,2.9850000000000003
MGMT 131C,3.2
MGMT 145,3.825
MGMT 158,3.935
MSE 69,2.7750000000000004
MSE 165CL,3.6
MSE 189C,3.5250000000000004
MSE 190,3.0949999999999998
PHILOS 131A,3.36
PHYSICS 146B,3.22
PSCI 192S,3.785
SOCIOL 68,3.22
UPPP 177,3.9850000000000003
ASIANAM 132,2.51
JAPANSE S2AB,2.985
JAPANSE S2BC,2.86
PSCI 115D,3.04
AFAM 118,3.88
CHC/LAT 181,3.31
CHINESE 40,3.52
ENGRCEE 114,3.89
CLASSIC 166,3.21
UNI STU H30A,3.82
DRAMA 103W,3.71
DRAMA 180,3.59
EARTHSS 154,3.71
EDUC 170,3.31
FLM&MDA 194,3.25
GDIM 31,3.4450000000000003
GDIM 41,3.266666666666666
GDIM 51,3.8200000000000003
GDIM 55,3.79
HISTORY 175G,3.41
I&C SCI 169A,4.0
LSCI 142,3.83
MGMT 127,3.78
MGMT 172,3.93
MSE 165A,2.64
MUSIC 65,3.8
PSCI 152C,2.91
SOCECOL 106W,3.8225000000000002
SOC SCI 121T,2.62
SOCIOL 172A,3.2
UPPP 118,3.11
ART HIS 30,3.37
BIO SCI H94,3.98
CBE 140B,3.245
CBE 175,3.03
PSYCH 14M,3.415
PSYCH 112LP,3.71
PSYCH 112P,3.39
COM LIT 3,4.0
CRM/LAW C138,3.86
DANCE 155B,4.0
UNI STU H30B,3.9
UNI STU H30E,3.82
ECON 133,3.1
ECON 146D,3.6
EDUC 120B,3.8200000000000003
EECS 121,3.55
EURO ST 102,3.39
GDIM 25,3.915
GDIM 53,3.37
INTL ST 101A,3.37
INTL ST 155,3.53
LSCI 109,3.91
MGMT 134,3.54
MUSIC 151,3.43
MUSIC 181,3.86
NUR SCI 50,3.35
PHILOS 124,3.23
PSCI 138H,3.15
PSCI 143H,3.72
PSCI 192X,3.97
SOCECOL 104W,3.78
SOCIOL 151,3.51
UPPP 125,3.85
ANTHRO 125Z,3.91
ART HIS 167,3.52
ASIANAM 142,3.95
BIO SCI 48,3.19
BIO SCI 199W,4.0
BIO SCI E128,3.33
CHEM 14,2.64
CHC/LAT 124W,3.83
COGS 107,3.61
DANCE 155C,4.0
UNI STU H30C,3.9
UNI STU H30F,3.79
EARTHSS 122,2.91
EARTHSS 141,3.7
ECON 140E,3.05
ECON 153W,2.95
ECON 155,3.27
EDUC 80,3.92
GDIM 61,3.815
GDIM 161,3.63
GDIM 165,3.8
HISTORY 149,3.17
LSCI 195W,3.68
LPS 140,4.0
MSE 165C,2.87
MSE 174,2.85
ENGRMAE 182,4.0
PHRMSCI 122L,4.0
PHRMSCI 142,3.95
PHILOS 134,3.75
SOC SCI 132,3.37
SOCIOL 152W,3.94
SPANISH 150,2.53
UPPP 127,3.74
ART 65B,3.72
GERMAN S1AB,3.73
GERMAN S1BC,3.64
POL SCI 126G,3.11
