name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"CABATINGAN, L.",Criminology Law amp Society,UC Irvine,48,4.3,3.374545454545455,3,3,17,0,4,0,0,0,0,0,0,6,0,7,0,0,3.4,2.914034,40
"WARSCHAUER, M.",Education,UC Irvine,40,2.0,3.72,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.9,2.9135153,6
"OCHOA, R.",Biological Sciences,UC Irvine,,3.3,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.913328,0
"ELGHOBASHI, S.",Engineering,UC Irvine,,3.7,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.9125125,0
"EGOH, B.",Earth Science,UC Irvine,60,2.3,3.656,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.6,2.9109406,6
"JAMBHEKAR, S.",Informatics,UC Irvine,50,3.5,3.4625000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2.7,2.9101448,7
"RIBBE, M.",Biology,UC Irvine,42,3.1,3.2925000000000004,3,0,4,0,0,0,9,5,8,0,0,0,0,0,0,0,2.9,2.9061453,29
"RENDON, M.",Urban Planning,UC Irvine,60,3.5,2.9038888888888885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9023116,0
"KIA, S.",Mechanical Engineering,UC Irvine,58,3.8,2.6823076923076927,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3.3,2.9008234,6
"FIDER, N.",Mathematics,UC Irvine,48,3.2,2.3016666666666663,3,0,0,5,6,0,0,3,0,0,4,0,0,0,0,5,2.9,2.9001803,26
"LINK, R.",Chemistry,UC Irvine,38,3.8,3.1165879017013234,14,0,0,0,11,3,3,0,0,0,0,0,0,5,0,8,2.9,2.8988338,44
"CLARK, D.",Economics,UC Irvine,50,3.5,3.044,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.2,2.8950226,3
"LIANG, C.",Accounting,UC Irvine,41,3.4,3.36,0,0,11,0,0,0,0,3,0,0,0,4,0,6,0,0,2.9,2.891264,24
"ROSEN, A.",Spanish,UC Irvine,50,4.0,3.4642857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.8901718,0
"MACKAY, A.",Art,UC Irvine,0,5.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.8865988,0
"DUCHARME, R.",Writing,UC Irvine,67,3.3,3.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.8841872,0
"WU, R.",Physics,UC Irvine,24,3.4,2.88,0,0,11,5,3,0,0,6,4,0,0,0,0,0,0,6,2.8,2.8802798,35
"KLEFSTAD, R.",Computer Science,UC Irvine,34,4.5,3.132098765432098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.1,2.8802702,8
"PERLOFF, A.",Writing,UC Irvine,50,3.8,2.4466666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.8617156,0
"ARTHI, V.",Economics,UC Irvine,50,3.9,2.85,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3.0,2.8585446,6
"SALMON, A.",Informatics,UC Irvine,67,4.0,3.643333333333333,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,3,2.9,2.8543305,13
"HURLEY, K.",Psychology & Social Behavior,UC Irvine,34,2.7,3.2350000000000003,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.8527374,3
"FLAIZ-WINDHAM, J.",Business,UC Irvine,55,3.8,3.2583333333333333,0,0,5,0,3,0,0,0,3,0,0,0,0,4,0,6,2.6,2.8508153,21
"DIMITRUK, K.",Economics,UC Irvine,34,3.0,2.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.848933,0
"KUHLMAN, K.",Psychology amp Social Behavior,UC Irvine,,4.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.8466172,0
"WANG, F.",Sociology,UC Irvine,0,3.6,3.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.8461282,0
"SORACE, R.",Mathematics,UC Irvine,40,3.9,2.458846153846154,0,0,0,5,15,3,0,4,4,0,0,3,0,0,0,8,2.8,2.8451428,42
"MATTHEWS, R.",Writing,UC Irvine,30,3.7,3.055,0,0,5,0,4,0,3,5,0,0,3,0,0,0,0,3,2.8,2.8446095,23
"MAZLOUMI, B.",Writing,UC Irvine,43,3.6,3.317692307692308,0,0,9,0,0,7,0,0,0,0,0,0,6,11,0,0,2.8,2.8423698,33
"LI, Z.",Engineering,UC Irvine,50,4.0,3.292222222222222,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2.9,2.836559,8
"RAGAN, R.",Materials Engineering,UC Irvine,58,3.4,2.9266666666666667,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2.8,2.8350158,9
"LAFARGE, A.",Studio Art,UC Irvine,0,3.1,3.6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.833415,0
"ZENDER, C.",Science,UC Irvine,67,3.8,3.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.8294995,0
"BURKE, P.",Electrical Engineering,UC Irvine,,3.1,3.155882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.8274536,0
"HARRIS, I.",Engineering,UC Irvine,44,3.6,3.4015463917525777,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,5,2.8,2.8260102,22
"TSUDIK, G.",Computer Science,UC Irvine,25,4.2,2.8040000000000003,0,0,0,3,13,0,0,4,0,0,0,0,0,0,0,0,2.8,2.825896,20
"TANG, W.",Engineering,UC Irvine,29,3.8,3.775757575757576,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,3.0,2.8251584,12
"KRAPP, P.",Film,UC Irvine,34,3.3,3.121363636363637,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2.9,2.8233423,6
"KUNDE, S.",Writing,UC Irvine,,3.4,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.8220036,0
"BUSH, R.",Biological Sciences,UC Irvine,30,3.5,2.685,4,0,15,5,0,0,0,0,0,0,0,6,0,8,0,0,2.8,2.8198051,38
"RICHARDSON, G.",Economics,UC Irvine,63,3.6,3.573666666666667,0,0,8,0,9,0,0,8,6,0,0,3,0,0,0,15,2.8,2.8186958,49
"PATTIS, R.",Computer Science,UC Irvine,61,4.1,3.095,3,4,15,0,5,0,0,0,0,0,0,0,0,0,0,12,3.8,2.8177354,39
"JUHASZ, T.",Biomedical,UC Irvine,40,2.8,3.265,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.8131368,4
"SCHLICHTER, A.",English,UC Irvine,0,3.4,3.5787500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.813024,0
"NARENS, L.",Psychology,UC Irvine,0,3.0,3.2478571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.808943,0
"NICOLAU, A.",Computer Science,UC Irvine,36,3.3,3.387692307692307,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,2.2,2.808771,12
"MONTAGUE, E.",Writing,UC Irvine,,4.4,2.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.804559,0
"WEINSTEIN, H.",Law,UC Irvine,0,3.8,3.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.803379,0
"OGUNSEITAN, O.",Health Science,UC Irvine,40,2.9,3.5640000000000005,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,2.8,2.781427,13
"TITTERUD, E.",Writing,UC Irvine,,3.9,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7792177,0
"SOLINGEN, E.",Political Science,UC Irvine,58,2.6,3.3359999999999994,0,3,6,0,3,0,0,3,0,0,0,0,0,4,0,0,2.5,2.775457,19
"BALANCE, C.",Asian Studies,UC Irvine,50,3.3,3.6266666666666665,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3.3,2.7712162,7
"SHIELDS, A.",Physics amp Astronomy,UC Irvine,34,4.1,3.0966666666666662,0,0,0,6,7,0,0,6,0,3,0,0,0,0,0,0,2.6,2.7685418,22
"MUKAMEL, S.",Chemistry,UC Irvine,,3.2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.763525,0
"BIENDARRA, A.",Humanities,UC Irvine,25,3.6,3.2983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.7620475,0
"CHERNYSHEV, A.",Physics,UC Irvine,100,3.9,2.92,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.7568548,7
"CHRISTENSEN, F.",Mathematics,UC Irvine,50,3.4,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.7542973,0
"AGALLIU, D.",Biology,UC Irvine,,4.0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.753973,0
"CARTIER, M.",Film,UC Irvine,0,2.6,3.691739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.752506,0
"KOPYLOV, I.",Economics,UC Irvine,34,2.4,3.315,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,2.6,2.75161,12
"FAY, A.",Biology,UC Irvine,0,3.0,2.4766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.7420754,0
"HICKERSON, C.",Writing,UC Irvine,0,3.6,3.1957142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.74086,0
"FREEMAN, F.",Science,UC Irvine,29,2.9,3.0942857142857143,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.7380972,4
"CARSON, J.",Studio Art,UC Irvine,0,3.2,3.632727272727273,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2.8,2.735274,6
"LEVORATO, M.",Computer Science,UC Irvine,34,3.4,3.4625000000000004,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,2.8,2.7309625,14
"SHEA, K.",Chemistry,UC Irvine,90,3.2,2.785,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,2.5,2.7147155,11
"GARFINKEL, M.",Economics,UC Irvine,28,3.7,2.911578947368421,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.7131963,6
"HULL, J.",Social Science,UC Irvine,32,3.5,2.97025641025641,3,0,7,0,6,6,3,7,4,0,0,0,0,0,0,8,2.7,2.708381,44
"FARDADI, M.",Mechanical Engineering,UC Irvine,50,3.8,2.813076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.7076538,0
"REARDON, C.",Music,UC Irvine,50,4.4,2.6139130434782603,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.0,2.7000825,3
"BRADFORD, K.",Management,UC Irvine,67,4.3,3.718888888888889,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.6,2.6967978,8
"DYCK, H.",Mathematics,UC Irvine,12,3.5,2.6899999999999995,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,2.7,2.695044,13
"LEVIN, K.",English,UC Irvine,40,4.1,2.885357142857143,0,0,3,6,7,0,0,0,0,0,0,0,4,0,0,4,3.4,2.6853542,24
"DEAN, T.",Writing,UC Irvine,,3.7,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.684361,0
"GORODETSKI, A.",Mathematics,UC Irvine,0,3.5,3.0485714285714285,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.6842997,3
"TENNER, A.",Biology,UC Irvine,40,4.0,2.508,0,0,0,0,6,0,4,5,7,0,0,0,0,0,0,0,3.3,2.6804407,22
"MARKOPOULOU, A.",Electrical Engineering,UC Irvine,24,3.4,3.2835714285714284,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2.2,2.6768413,8
"SAKAI, A.",Biology,UC Irvine,0,3.8,3.4922222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.674025,0
"BRADLEY, T.",Biology,UC Irvine,,3.3,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.6711721,0
"XU, G.",Mathematics,UC Irvine,,3.4,2.5961538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.6705902,0
"JELIAZKOV, I.",Economics,UC Irvine,19,4.0,3.2506250000000003,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,2.9,2.6576264,10
"KUBRIN, C.",Criminal Justice,UC Irvine,47,3.9,2.6755555555555555,0,0,16,8,6,0,10,0,15,0,0,0,0,3,0,0,3.3,2.6544478,58
"BOLING, J.",Mathematics,UC Irvine,,4.0,2.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.6542153,0
"WARMINSKI, A.",English,UC Irvine,13,4.0,2.982,0,0,0,4,5,0,3,5,0,0,0,0,0,0,0,0,2.8,2.6541135,17
"LEFFEL, B.",Business,UC Irvine,0,2.5,3.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.6502538,0
"HONG, P.",Writing,UC Irvine,37,4.0,3.2545,0,0,0,6,8,0,0,0,0,0,0,0,3,3,0,0,2.6,2.6464083,20
"COLE, S.",Criminal Justice,UC Irvine,27,3.8,3.026470588235294,0,0,9,6,11,0,0,0,5,0,0,0,0,0,0,9,2.8,2.645305,40
"DONG, X.",Mathematics,UC Irvine,25,3.8,2.857272727272727,0,0,5,3,7,0,8,0,7,0,0,0,0,0,0,0,2.2,2.6419387,30
"LIEBECK, R.",Aerospace Studies,UC Irvine,56,4.5,3.3308823529411766,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,2.5,2.6339133,11
"PRATHER, M.",Earth Science,UC Irvine,34,3.5,3.321428571428572,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,3,2.6,2.6288202,16
"O'CONNOR, L.",English,UC Irvine,12,3.4,3.364074074074074,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,6,2.6,2.6243813,19
"KLEIN, A.",Mathematics,UC Irvine,0,2.8,2.4137500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.6234927,0
"DETRANO, R.",Public Health,UC Irvine,,4.0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.618074,0
"HOLOD, I.",Physics & Astronomy,UC Irvine,,3.6,2.7078571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.6165342,0
"GERMO, G.",Psychology,UC Irvine,15,3.8,2.7565000000000004,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,0,2.6,2.6147192,13
"ZHENG, L.",Mathematics,UC Irvine,,3.5,3.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.6097784,0
"EPSTEIN, D.",Informatics,UC Irvine,50,4.4,3.3025,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,7,3.5,2.6056073,16
"GERSHON, P.",Biological Sciences,UC Irvine,34,3.6,3.099166666666666,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,2.5,2.6048093,11
"BOZORGZADEH, E.",Computer Science,UC Irvine,41,3.8,3.2050000000000005,4,0,0,3,4,0,6,6,11,3,0,3,0,0,0,0,2.6,2.601136,40
"STREETS, J.",Mathematics,UC Irvine,38,4.0,2.490909090909091,5,0,0,3,16,0,8,0,11,0,0,0,0,0,0,0,2.6,2.6001863,43
"GARCIA, B.",Writing,UC Irvine,,3.6,3.2633333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.5997803,0
"RAGSDALE, K.",History,UC Irvine,0,3.6,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.5986795,0
"DIETZ, Z.",Dramatic Arts,UC Irvine,0,5.0,3.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.5955799,0
"TRAMMELL, A.",Information Science,UC Irvine,50,2.3,3.52,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,2.5,2.5927427,9
"TREAS, J.",Sociology,UC Irvine,,3.9,2.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.5895064,0
"KAHANA, M.",Psychology,UC Irvine,,4.0,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.5893228,0
"RUMBAUT, R.",Sociology,UC Irvine,50,3.1,2.732222222222222,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,2.5,2.5886064,11
"BONCOMPAGNI, A.",Philosophy,UC Irvine,34,3.9,3.325555555555556,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,4,2.5,2.5871277,11
"SERON, C.",Political Science,UC Irvine,17,3.1,3.398,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.585661,9
"ZHAO, H.",Mathematics,UC Irvine,,3.5,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.585227,0
"ENG, W.",English,UC Irvine,50,3.5,3.5500000000000003,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,4,2.5,2.5780506,13
"PENNY, S.",Art,UC Irvine,42,4.1,3.170833333333333,0,0,10,6,7,0,0,7,0,0,0,0,0,0,0,0,2.5,2.5779364,30
"GREENBERG, S.",Philosophy,UC Irvine,25,4.1,2.8705000000000003,0,0,14,3,4,0,5,4,0,0,0,0,0,5,0,0,2.3,2.5730522,35
"BRYANT, D.",Physics & Astronomy,UC Irvine,40,4.2,2.99375,0,0,7,3,5,0,0,0,0,0,0,5,3,0,0,8,2.5,2.5627248,31
"MORALES, K.",Economics,UC Irvine,50,3.4,3.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.5553653,3
"DUPREE, A.",Writing,UC Irvine,46,4.3,2.9694736842105263,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2.4,2.548848,4
"ROSAS, A.",Not Specified,UC Irvine,30,3.8,3.321111111111111,0,0,11,0,0,0,0,3,0,0,0,0,0,4,0,0,2.3,2.543679,18
"NOVACO, R.",Psychology,UC Irvine,45,4.6,2.513636363636364,0,0,8,4,0,0,8,6,4,0,0,3,3,0,0,0,2.8,2.5414863,36
"GOTTFREDSON, M.",Criminology Law  Society,UC Irvine,40,3.6,2.7258333333333327,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.5405953,4
"WIRTHLIN, D.",Humanities,UC Irvine,0,3.6,2.7783333333333338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.5320723,0
"SIMONYAN, A.",Mathematics,UC Irvine,28,3.3,2.306,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,2.5,2.5271788,12
"HO, W.",Physics amp Astronomy,UC Irvine,37,4.3,2.9583870967741936,0,0,3,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,2.5223472,18
"LUBENS, P.",Public Health,UC Irvine,34,3.9,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.521524,0
"KETSEOGLOU, T.",Electrical Engineering,UC Irvine,50,4.0,3.468888888888889,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2.4,2.521511,7
"YEE, A.",Chemical Engineering,UC Irvine,34,4.1,2.995384615384616,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,0,2.2,2.5170746,16
"BARKER, S.",Theater,UC Irvine,0,1.9,3.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.5167966,0
"JENSEN, I.",Writing,UC Irvine,0,3.5,3.093333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.516351,0
"DOLLAR, F.",Physics & Astronomy,UC Irvine,33,4.1,3.4934375,0,0,10,5,6,0,0,4,0,0,0,6,0,7,0,0,2.5,2.5108654,38
"AIJIAN, P.",Writing,UC Irvine,20,4.5,2.7785714285714285,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2.9,2.5103214,6
"MOORE, D.",African-American Studies,UC Irvine,0,4.0,3.606666666666667,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5099413,3
"FINKELDEI, S.",Chemistry,UC Irvine,34,3.6,2.724285714285714,0,0,5,3,3,4,3,0,14,0,0,0,0,0,0,0,2.5,2.5046318,32
"VANDEKERCKHOVE, J.",Cognitive Science,UC Irvine,40,3.8,3.6754545454545458,0,0,0,0,0,0,4,10,6,0,0,5,0,0,0,0,2.5,2.5009685,25
"STARK, C.",Neurobiology & Behavior,UC Irvine,50,4.1,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.4981332,0
"MUMM, D.",Materials Engineering,UC Irvine,8,3.9,3.0758823529411767,0,0,8,0,3,0,0,0,4,0,0,0,0,3,0,7,2.5,2.493349,25
"GORODETSKY, A.",Chemistry,UC Irvine,29,4.3,2.9125,0,0,0,4,4,0,4,3,9,0,0,0,0,0,0,0,2.5,2.4911268,24
"WILSON, T.",Mathematics,UC Irvine,,4.5,2.5733333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.4866467,0
"GRANT, S.",Civil Engineering,UC Irvine,50,4.0,2.543333333333333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.481317,3
"SUH, S.",Korean,UC Irvine,25,3.0,3.323076923076924,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3.5,2.4810543,8
"PAGE, J.",Theater,UC Irvine,67,3.7,3.7944444444444447,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,2.4772196,3
"BALDI, P.",Computer Science,UC Irvine,20,3.4,3.4085714285714284,0,5,3,5,0,0,0,0,0,3,0,0,0,0,0,0,2.4,2.4753096,16
"FIOCCO, M.",Philosophy,UC Irvine,8,4.4,2.7670000000000003,0,0,12,0,6,0,5,0,0,0,0,0,0,0,0,3,2.5,2.4663844,26
"SCHILLING, T.",Biology,UC Irvine,20,3.8,2.665714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.462262,0
"MILNE, A.",History,UC Irvine,,4.0,3.3600000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.46204,0
"MURATA, M.",Music,UC Irvine,,4.0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.46204,0
"SMECKER-HANE, T.",Physics,UC Irvine,13,4.2,2.8059090909090907,0,0,4,0,6,0,0,8,14,0,0,0,0,0,0,9,1.7,2.459211,41
"VENUGOPALAN, V.",Chemical Engineering,UC Irvine,,4.3,3.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.4561749,0
"JHA, P.",Economics,UC Irvine,31,3.6,2.8685714285714288,3,0,0,6,6,0,0,8,7,0,0,0,0,6,0,0,2.4,2.4416707,36
"MAGNUSDOTTIR, G.",Science,UC Irvine,,3.5,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.4410443,0
"OBODIAC, E.",Humanities,UC Irvine,80,3.4,3.197142857142857,0,0,3,0,0,4,5,0,0,0,0,0,0,5,0,0,2.4,2.4397273,17
"COLCLOUGH, T.",Logic & Philosophy,UC Irvine,25,4.6,3.676666666666667,3,0,0,0,5,4,0,0,5,0,0,0,0,0,0,4,2.5,2.4383674,21
"KUCERA, L.",Statistics,UC Irvine,61,3.9,2.7654545454545456,0,0,4,0,12,0,3,6,7,0,0,0,0,7,0,0,2.4,2.423861,39
"CHEN, W.",Mathematics,UC Irvine,,3.5,2.8895000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.4070039,0
"KANG, L.",Humanities,UC Irvine,47,3.2,3.161176470588236,0,0,11,9,0,0,0,0,0,0,0,0,0,4,0,3,2.4,2.4014754,27
"LEE, C.",Engineering,UC Irvine,0,3.4,3.083478260869565,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.3999941,3
"CHEN, Q.",Computer Information Systems,UC Irvine,0,4.5,3.286666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.39939,0
"SOHRABIAN, A.",Economics,UC Irvine,40,3.9,2.897647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.399356,0
"CASPER, D.",Physics,UC Irvine,43,4.4,2.94,4,3,8,0,7,0,0,3,0,0,0,0,0,3,0,0,2.3,2.3970697,28
"SHKEL, A.",Engineering,UC Irvine,43,4.1,2.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.396605,0
"RADOVIC, A.",Biology,UC Irvine,0,4.5,3.06,0,0,6,4,10,0,0,8,8,0,0,0,0,0,0,0,1.0,2.39602,36
"DOUGHERTY, K.",Writing,UC Irvine,0,4.3,3.1225000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.395917,0
"LIGETI, L.",Music,UC Irvine,34,1.3,3.3227272727272723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3955033,0
"BARTELL, S.",Public Health,UC Irvine,34,4.1,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.3900807,0
"GUO, Q.",History,UC Irvine,40,3.6,2.925263157894737,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.3897169,5
"BOULOUKAKIS, G.",Computer Science,UC Irvine,10,4.2,3.023333333333333,0,0,4,0,0,0,4,4,7,0,0,0,0,0,0,0,1.5,2.3886504,19
"GUO, R.",Mathematics,UC Irvine,20,3.6,2.976363636363636,0,0,0,0,0,3,5,4,6,0,0,0,0,0,0,0,2.4,2.3854795,18
"ZHAO, M.",Mathematics,UC Irvine,29,4.1,2.455,0,0,0,3,3,5,0,3,5,0,0,0,0,0,0,0,2.4,2.3843036,19
"MILTON, J.",English,UC Irvine,,4.0,3.1733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.3806381,0
"KING, C.",Engineering,UC Irvine,34,4.1,3.565862068965518,0,3,0,3,4,0,4,3,0,0,0,0,0,5,0,0,2.4,2.3702471,22
"ZHANG, Y.",Mathematics,UC Irvine,47,3.3,2.538181818181817,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.3684363,13
"WANG, Q.",Mathematics,UC Irvine,,3.3,2.8766666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.363591,0
"PATE, K.",Biochemistry,UC Irvine,,3.6,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2.3633673,0
"RYAN, N.",Psychology & Social Behavior,UC Irvine,34,1.7,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3570552,0
"KASSAS, Z.",Mechanical Engineering,UC Irvine,24,4.9,3.506,0,0,0,0,7,0,0,8,3,0,0,0,0,0,0,8,2.4,2.3564095,26
"TIWARI, A.","Planning, Policy & Design",UC Irvine,25,3.0,3.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.3542805,0
